NID_ID,STATE,DAM_NAME,OTHER_NAME,HAZARD,EAP,STATE_NAME,COUNTY,NEAR_CITY,DIST_CITY,RIVER,YEAR_COMPL,OWNER,OWN_TYPE,INSP_DATE
OH02607,OH,"SYCAMORE CREEK LAKE DAM",NULL,SIGNIFICANT,NULL,OHIO,WARREN,SPRINGBORO,NULL,"TR-CLEAR CREEK",NULL,"SYCAMORE CREEK COUNTRY CLUB",PRIVATE,"1991-06-06 00:00:00"
OH02613,OH,"CARMAN LAKE DAM",NULL,SIGNIFICANT,NULL,OHIO,WASHINGTON,"COAL RUN",NULL,"TR-MUSKINGUM RIVER",NULL,"MARILYN CARMAN FOUSS",PRIVATE,"1993-03-29 00:00:00"
OH02614,OH,"DAVLIN LAKE DAM",NULL,LOW,NULL,OHIO,WASHINGTON,"TWIN BRIDGES",NULL,"TR-TUPPER CREEK",NULL,"NEIL LYNCH",PRIVATE,NULL
OH02621,OH,"WASHINGTON CO. FISH & GAME CLUB LAKE",NULL,LOW,NULL,OHIO,WASHINGTON,WHIPPLE,NULL,"TR-DUCK CREEK",1959,"WASHINGTON COUNTY FISH & GAME ASSN.",PRIVATE,NULL
OH02626,OH,"ERDOS LAKE DAM",NULL,LOW,NULL,OHIO,WAYNE,CANAAN,3.4,"TR-KILLBUCK CREEK",1983,"WILLIAM A. ERDOS",PRIVATE,"1995-03-13 00:00:00"
OH02627,OH,"FRANCHESTER LAKE DAM",NULL,LOW,NULL,OHIO,WAYNE,AUKERMAN,NULL,"TR-KILLBUCK CREEK",1966,"PENN OAKS PARTNERSHIP",PRIVATE,NULL
OH02628,OH,"FREEDLANDER LAKE DAM",NULL,SIGNIFICANT,NULL,OHIO,WAYNE,WOOSTER,NULL,"TR-LITTLE APPLE CREEK",NULL,"CITY OF WOOSTER","LOCAL GOV'T","1991-07-23 00:00:00"
OH02635,OH,"ORRVILLE FARMER'S & SPORTSMEN'S LEAGUE DAM",NULL,LOW,NULL,OHIO,WAYNE,"NORTH LAWRENCE",NULL,"TR-FOX RUN",NULL,"ORRVILLE FARMER'S & SPORTSMEN'S LEAGUE",PRIVATE,"1993-08-12 00:00:00"
OH02639,OH,"STOLL LAKE DAM",NULL,LOW,NULL,OHIO,WAYNE,"NORTH LAWRENCE",4.9,"TR-ORRVILLE DITCH",1956,"MILDRED F. STOLL",PRIVATE,"1991-07-23 00:00:00"
OH02642,OH,"WAYNEDALE STOCK FARM LAKE DAM",NULL,LOW,NULL,OHIO,WAYNE,WESTWOOD,3.4,"TR-KILLBUCK CREEK",NULL,"C.B. GEISER",PRIVATE,"1995-03-13 00:00:00"
OH02657,OH,"BOWMAN LAKE DAM",NULL,LOW,NULL,OHIO,WYANDOT,TIFFIN,NULL,"TR-SANDUSKY RIVER",NULL,"CRAIG BOWMAN & BARBARA BOWMAN BICKHAM",PRIVATE,NULL
OH02658,OH,"BUD LAKE DAM",NULL,LOW,NULL,OHIO,WYANDOT,TIFFIN,NULL,NULL,NULL,"LEE R. & MARY LOU BAILEY",PRIVATE,"1989-04-12 00:00:00"
OH02660,OH,"ELLIS LAKE NO. 2 DAM",NULL,LOW,NULL,OHIO,WYANDOT,TIFFIN,NULL,"TR-PORCUPINE CREEK",NULL,"ELLIS LAKE RECREATION CLUB, INC.",PRIVATE,"1991-09-30 00:00:00"
OH02665,OH,"KILLDEER WILDLIFE POND DAM",NULL,LOW,NULL,OHIO,WYANDOT,MARSEILLES,NULL,"TR-TYMOCHTEE CREEK",NULL,"ODNR, DIVISION OF WILDLIFE",STATE,NULL
OH02668,OH,"RUSH CREEK STRUCTURE NO. III-E","LAKE ST. JOSEPH",SIGNIFICANT,NULL,OHIO,PERRY,CARTHON,NULL,"CENTER BRANCH RUSH CREEK",1986,"RUSH CREEK CONSERVANCY DISTRICT","LOCAL GOV'T","1990-11-15 00:00:00"
OH02669,OH,"SAUER LAKE DAM",NULL,LOW,NULL,OHIO,TRUMBULL,"EAST FARMINGTON",28.4,"MUD RUN",1960,"WILLIAM G. & DOROTHY M. SAUER",PRIVATE,"1991-04-08 00:00:00"
OH02670,OH,"INDUSTRIAL LAKE DAM",NULL,SIGNIFICANT,NULL,OHIO,HENRY,TEXAS,7.6,"TR-MAUMEE RIVER",NULL,"CLEVITE ELASTOMERS",PRIVATE,NULL
OH02671,OH,"TWIN LAKES DAM",NULL,LOW,NULL,OHIO,COSHOCTON,DRESDEN,11.7,"TR-MILL FORK",1967,"JAMES H. GLASS",PRIVATE,"1991-05-14 00:00:00"
OH02672,OH,"LAKE GLORIA DAM",NULL,LOW,NULL,OHIO,HAMILTON,"NEW BURLINGTON",0.2,"TR-WEST FORK MILL CREEK",NULL,"LAKE GLORIA FISHING & GOLF",PRIVATE,"1994-08-25 00:00:00"
